,reaction_id,rxn_smiles,solvent,temp,G_act,G_r
300,331,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][Br:7].[CH3:8][NH:9][C:10](=[O:11])[C:12]([CH3:13])=[NH+:14][O-:15]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Br:7])[C:12]([C:10]([NH:9][CH3:8])=[O:11])([CH3:13])[NH:14][O:15]1,water,298.15,27.570182530431623,-24.026315079755985
301,332,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][Br:7].[CH3:8][NH:9][C:10](=[O:11])[C:12]([CH3:13])=[NH+:14][O-:15]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Br:7])[O:15][NH:14][C:12]1([C:10]([NH:9][CH3:8])=[O:11])[CH3:13],water,298.15,22.025441321834634,-27.686397005397485
302,333,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][NH:9][C:10](=[O:11])[c:12]1[o:13][c:14](=[O:15])[c-:16]([C:17]#[N:18])[o+:19]1>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:12]2([C:10]([NH:9][CH3:8])=[O:11])[O:13][C:14](=[O:15])[C:16]1([C:17]#[N:18])[O:19]2,water,298.15,21.71919188151348,-26.953885999618084
303,334,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][NH:9][C:10](=[O:11])[c:12]1[o:13][c:14](=[O:15])[c-:16]([C:17]#[N:18])[o+:19]1>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:16]2([C:17]#[N:18])[C:14](=[O:15])[O:13][C:12]1([C:10]([NH:9][CH3:8])=[O:11])[O:19]2,water,298.15,23.78128289127336,-25.8557605107088
304,335,[CH3:9][C:10](=[O:11])[C:12]#[N+:13][CH-:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1.[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[CH:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[N:13]=[C:12]2[C:10]([CH3:9])=[O:11],water,298.15,14.222701448497473,-59.40471909491851
305,336,[CH3:9][C:10](=[O:11])[C:12]#[N+:13][CH-:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1.[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[CH:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[N:13]=[C:12]3[C:10]([CH3:9])=[O:11],water,298.15,13.158069042198749,-59.05540669064371
306,337,[CH3:9][C:10](=[O:11])[C:12]#[N+:13][CH-:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1.[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[C:12]([C:10]([CH3:9])=[O:11])=[N:13][CH:14]2[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,water,298.15,13.90103753572377,-61.78577539541235
307,338,[CH3:9][C:10](=[O:11])[C:12]#[N+:13][CH-:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1.[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[C:12]([C:10]([CH3:9])=[O:11])=[N:13][CH:14]3[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,water,298.15,13.997802133332977,-58.55899157910811
308,339,[CH3:7][O:8][C:9](=[O:10])[N-:11][O+:12]=[C:13]([C:14]([CH3:15])=[O:16])[C:17]([CH3:18])=[O:19].[CH:1]#[C:2][C:3](=[O:4])[O:5][CH3:6]>>[CH:1]1=[C:2]([C:3](=[O:4])[O:5][CH3:6])[C:13]([C:14]([CH3:15])=[O:16])([C:17]([CH3:18])=[O:19])[O:12][N:11]1[C:9]([O:8][CH3:7])=[O:10],water,298.15,13.839759718233031,-67.09201759362224
309,340,[CH3:7][O:8][C:9](=[O:10])[N-:11][O+:12]=[C:13]([C:14]([CH3:15])=[O:16])[C:17]([CH3:18])=[O:19].[CH:1]#[C:2][C:3](=[O:4])[O:5][CH3:6]>>[CH:1]1=[C:2]([C:3](=[O:4])[O:5][CH3:6])[N:11]([C:9]([O:8][CH3:7])=[O:10])[O:12][C:13]1([C:14]([CH3:15])=[O:16])[C:17]([CH3:18])=[O:19],water,298.15,11.498466526826292,-69.6078213042784
310,341,[CH3:10][C:11](=[O:12])[C:13]([CH3:14])=[O+:15][C-:16]([CH3:17])[C:18]#[N:19].[CH3:1][C:2]1=[C:3]([NH2:4])[CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2>>[CH3:1][C:2]12[C:3]([NH2:4])([CH:5]3[CH2:6][CH2:7][CH:8]1[CH2:9]3)[C:16]([CH3:17])([C:18]#[N:19])[O:15][C:13]2([C:11]([CH3:10])=[O:12])[CH3:14],water,298.15,8.744448027044005,-36.5543552257958
311,342,[CH3:10][C:11](=[O:12])[C:13]([CH3:14])=[O+:15][C-:16]([CH3:17])[C:18]#[N:19].[CH3:1][C:2]1=[C:3]([NH2:4])[CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2>>[CH3:1][C:2]12[C:3]([NH2:4])([CH:5]3[CH2:6][CH2:7][CH:8]1[CH2:9]3)[C:13]([C:11]([CH3:10])=[O:12])([CH3:14])[O:15][C:16]2([CH3:17])[C:18]#[N:19],water,298.15,6.402888933021854,-39.25668197381015
312,344,[CH2:13]=[O+:14][CH-:15][C:16](=[O:17])[NH:18][CH3:19].[N:1]#[C:2][CH:3]1[C:4]#[C:5][C:6]([NH2:7])([NH2:8])[CH2:9][CH2:10][CH2:11][CH2:12]1>>[N:1]#[C:2][CH:3]1[C:4]2=[C:5]([C:6]([NH2:7])([NH2:8])[CH2:9][CH2:10][CH2:11][CH2:12]1)[CH2:13][O:14][CH:15]2[C:16](=[O:17])[NH:18][CH3:19],water,298.15,11.297317534613311,-86.33039859456741
313,345,[CH3:6][NH:7][C:8](=[O:9])[C:10](=[O+:11][C-:12]([CH3:13])[C:14]([CH3:15])=[O:16])[C:17]([CH3:18])=[O:19].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH:1]1=[C:2]([C:3]([CH3:4])=[O:5])[C:12]([CH3:13])([C:14]([CH3:15])=[O:16])[O:11][C:10]1([C:8]([NH:7][CH3:6])=[O:9])[C:17]([CH3:18])=[O:19],water,298.15,18.103212797325234,-62.51209226910034
314,346,[CH3:6][NH:7][C:8](=[O:9])[C:10](=[O+:11][C-:12]([CH3:13])[C:14]([CH3:15])=[O:16])[C:17]([CH3:18])=[O:19].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH:1]1=[C:2]([C:3]([CH3:4])=[O:5])[C:10]([C:8]([NH:7][CH3:6])=[O:9])([C:17]([CH3:18])=[O:19])[O:11][C:12]1([CH3:13])[C:14]([CH3:15])=[O:16],water,298.15,15.034406314388736,-61.94488170918579
315,347,[CH3:8][CH-:9][O+:10]=[C:11]([C:12](=[O:13])[NH:14][CH3:15])[C:16](=[O:17])[O:18][CH3:19].[CH:1]1=[CH:2][CH:3]2[CH:4]=[CH:5][CH:6]1[O:7]2>>[CH:1]1=[CH:2][CH:3]2[CH:4]3[CH:5]([CH:6]1[O:7]2)[CH:9]([CH3:8])[O:10][C:11]3([C:12](=[O:13])[NH:14][CH3:15])[C:16](=[O:17])[O:18][CH3:19],water,298.15,14.686871734018496,-62.2109301674985
316,348,[CH3:5][NH:6][C:7](=[O:8])[c:9]1[nH+:10][c-:11]([C:12]#[N:13])[c:14](=[O:15])[o:16]1.[NH2:1][C:2]#[C:3][Br:4]>>[NH2:1][C:2]1=[C:3]([Br:4])[C:11]2([C:12]#[N:13])[NH:10][C:9]1([C:7]([NH:6][CH3:5])=[O:8])[O:16][C:14]2=[O:15],water,298.15,23.640165446690744,-26.280305178179496
317,349,[CH3:5][NH:6][C:7](=[O:8])[c:9]1[nH+:10][c-:11]([C:12]#[N:13])[c:14](=[O:15])[o:16]1.[NH2:1][C:2]#[C:3][Br:4]>>[NH2:1][C:2]1=[C:3]([Br:4])[C:9]2([C:7]([NH:6][CH3:5])=[O:8])[NH:10][C:11]1([C:12]#[N:13])[C:14](=[O:15])[O:16]2,water,298.15,20.674142214597644,-22.184205139408437
318,350,[CH:5](=[O+:6][N-:7][c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1.[NH2:1][C:2]#[C:3][Cl:4]>>[NH2:1][C:2]1=[C:3]([Cl:4])[N:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[O:6][CH:5]1[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,water,298.15,31.678047666138497,-59.59002415319202
319,352,[CH3:5][C:6](=[O:7])[CH:8]=[NH+:9][N-:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[NH2:1][C:2]#[C:3][Br:4]>>[NH2:1][C:2]1=[C:3]([Br:4])[CH:8]([C:6]([CH3:5])=[O:7])[NH:9][N:10]1[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,water,298.15,22.59036263796662,-36.50060761992403
320,353,[CH3:5][C:6](=[O:7])[CH:8]=[NH+:9][N-:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[NH2:1][C:2]#[C:3][Br:4]>>[NH2:1][C:2]1=[C:3]([Br:4])[N:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[NH:9][CH:8]1[C:6]([CH3:5])=[O:7],water,298.15,27.925260328622787,-35.50365184177779
321,355,[CH3:9][O:10][C:11](=[O:12])[CH:13]=[NH+:14][N-:15][C:16]([CH3:17])=[O:18].[Cl:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[Cl:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[CH:13]([C:11]([O:10][CH3:9])=[O:12])[NH:14][N:15]3[C:16]([CH3:17])=[O:18],water,298.15,20.61772949345432,-34.136433018219314
322,356,[CH3:9][O:10][C:11](=[O:12])[CH:13]=[NH+:14][N-:15][C:16]([CH3:17])=[O:18].[Cl:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[Cl:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[N:15]([C:16]([CH3:17])=[O:18])[NH:14][CH:13]2[C:11]([O:10][CH3:9])=[O:12],water,298.15,29.38706028860432,-31.751763964518524
323,357,[CH3:9][O:10][C:11](=[O:12])[CH:13]=[NH+:14][N-:15][C:16]([CH3:17])=[O:18].[Cl:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[Cl:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[CH:13]([C:11]([O:10][CH3:9])=[O:12])[NH:14][N:15]2[C:16]([CH3:17])=[O:18],water,298.15,22.49189892489856,-33.22674574092794
324,358,[CH3:13][CH-:14][NH+:15]=[C:16]([CH3:17])[C:18]#[N:19].[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12]2>>[CH3:1][C:2]12[C:3]([C:4]([F:5])([F:6])[F:7])([CH:8]3[CH2:9][CH2:10][CH:11]1[CH2:12]3)[CH:14]([CH3:13])[NH:15][C:16]2([CH3:17])[C:18]#[N:19],water,298.15,18.262702964985927,-19.11269766538782
325,359,[CH3:13][CH-:14][NH+:15]=[C:16]([CH3:17])[C:18]#[N:19].[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12]2>>[CH3:1][C:2]12[C:3]([C:4]([F:5])([F:6])[F:7])([CH:8]3[CH2:9][CH2:10][CH:11]1[CH2:12]3)[C:16]([CH3:17])([C:18]#[N:19])[NH:15][CH:14]2[CH3:13],water,298.15,20.87071240906105,-13.825433864184925
326,360,[CH2-:11][O+:12]=[CH:13][C:14]([CH3:15])=[O:16].[N:1]#[C:2][C:3]1=[C:4]([Br:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[N:1]#[C:2][C:3]12[C:4]([Br:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[CH:13]([C:14]([CH3:15])=[O:16])[O:12][CH2:11]2,water,298.15,1.452929160959045,-57.66617523888937
327,361,[CH2-:11][O+:12]=[CH:13][C:14]([CH3:15])=[O:16].[N:1]#[C:2][C:3]1=[C:4]([Br:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[N:1]#[C:2][C:3]12[C:4]([Br:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[CH2:11][O:12][CH:13]2[C:14]([CH3:15])=[O:16],water,298.15,0.9303126148509636,-58.94220359837262
328,362,[CH2-:17][N+:18]#[C:19][CH3:20].[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]#[C:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]2=[C:7]([C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1)[C:19]([CH3:20])=[N:18][CH2:17]2,water,298.15,6.131563519556447,-87.53733139680568
329,364,[CH3:5][NH:6][C:7](=[O:8])[C-:9]([C:10](=[O:11])[O:12][CH3:13])[N+:14]([CH3:15])=[C:16]([CH3:17])[C:18]#[N:19].[NH2:1]/[CH:2]=[CH:3]/[NH2:4]>>[NH2:1][C@H:2]1[C@H:3]([NH2:4])[C:9]([C:7]([NH:6][CH3:5])=[O:8])([C:10](=[O:11])[O:12][CH3:13])[N:14]([CH3:15])[C:16]1([CH3:17])[C:18]#[N:19],water,298.15,13.877703143354712,-22.46527908083632
330,365,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][C:9](=[O:10])[CH:11]=[O+:12][C-:13]([C:14]([CH3:15])=[O:16])[C:17]([CH3:18])=[O:19]>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:13]([C:14]([CH3:15])=[O:16])([C:17]([CH3:18])=[O:19])[O:12][CH:11]1[C:9]([CH3:8])=[O:10],water,298.15,25.94637022804151,-58.37580529693656
331,366,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][C:9](=[O:10])[CH:11]=[O+:12][C-:13]([C:14]([CH3:15])=[O:16])[C:17]([CH3:18])=[O:19]>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[CH:11]([C:9]([CH3:8])=[O:10])[O:12][C:13]1([C:14]([CH3:15])=[O:16])[C:17]([CH3:18])=[O:19],water,298.15,14.731265370459855,-56.71180140924319
332,367,[CH3:1][C:2]#[C:3][NH2:4].[CH3:5][NH:6][C:7](=[O:8])[C-:9]([C:10]([CH3:11])=[O:12])[N+:13]([CH3:14])=[CH:15][C:16](=[O:17])[O:18][CH3:19]>>[CH3:1][C:2]1=[C:3]([NH2:4])[C:9]([C:7]([NH:6][CH3:5])=[O:8])([C:10]([CH3:11])=[O:12])[N:13]([CH3:14])[CH:15]1[C:16](=[O:17])[O:18][CH3:19],water,298.15,23.180218023557863,-47.85519144297917
333,368,[CH3:1][C:2]#[C:3][NH2:4].[CH3:5][NH:6][C:7](=[O:8])[C-:9]([C:10]([CH3:11])=[O:12])[N+:13]([CH3:14])=[CH:15][C:16](=[O:17])[O:18][CH3:19]>>[CH3:1][C:2]1=[C:3]([NH2:4])[CH:15]([C:16](=[O:17])[O:18][CH3:19])[N:13]([CH3:14])[C:9]1([C:7]([NH:6][CH3:5])=[O:8])[C:10]([CH3:11])=[O:12],water,298.15,30.302559769840144,-43.6204428763898
334,369,[CH3:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2.[CH3:9][C:10](=[O:11])[N:12]=[NH+:13][N-:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1>>[CH3:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[N:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[NH:13][N:12]3[C:10]([CH3:9])=[O:11],water,298.15,24.294528222894645,-27.447706670707767
335,370,[CH3:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2.[CH3:9][C:10](=[O:11])[N:12]=[NH+:13][N-:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1>>[CH3:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[N:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[NH:13][N:12]2[C:10]([CH3:9])=[O:11],water,298.15,31.68323194890982,-20.939798930365047
336,371,[CH3:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2.[CH3:9][C:10](=[O:11])[N:12]=[NH+:13][N-:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1>>[CH3:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[N:12]([C:10]([CH3:9])=[O:11])[NH:13][N:14]3[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,water,298.15,24.39320379307704,-27.24235587247944
337,372,[CH3:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2.[CH3:9][C:10](=[O:11])[N:12]=[NH+:13][N-:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1>>[CH3:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[N:12]([C:10]([CH3:9])=[O:11])[NH:13][N:14]2[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,water,298.15,25.365881316494125,-21.680824037898912
338,373,[CH3:13][O:14][C:15](=[O:16])[N-:17][N+:18]#[N:19].[NH2:1][C:2]1([F:3])[C:4]#[C:5][C:6]([F:7])([F:8])[CH2:9][CH2:10][CH2:11][CH2:12]1>>[NH2:1][C:2]1([F:3])[c:4]2[c:5]([n:19][n:18][n:17]2[C:15]([O:14][CH3:13])=[O:16])[C:6]([F:7])([F:8])[CH2:9][CH2:10][CH2:11][CH2:12]1,water,298.15,21.717345521900192,-50.10043722286808
339,374,[CH3:13][O:14][C:15](=[O:16])[N-:17][N+:18]#[N:19].[NH2:1][C:2]1([F:3])[C:4]#[C:5][C:6]([F:7])([F:8])[CH2:9][CH2:10][CH2:11][CH2:12]1>>[NH2:1][C:2]1([F:3])[c:4]2[c:5]([n:17]([C:15]([O:14][CH3:13])=[O:16])[n:18][n:19]2)[C:6]([F:7])([F:8])[CH2:9][CH2:10][CH2:11][CH2:12]1,water,298.15,21.68505821331571,-48.656830550543646
340,375,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[NH2:6].[CH3:7][O:8][C:9](=[O:10])[c-:11]1[nH+:12][c:13]([C:14]([CH3:15])=[O:16])[o:17][c:18]1=[O:19]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([NH2:6])[C:13]2([C:14]([CH3:15])=[O:16])[NH:12][C:11]1([C:9]([O:8][CH3:7])=[O:10])[C:18](=[O:19])[O:17]2,water,298.15,29.609901697439646,6.08663713334839
341,376,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[NH2:6].[CH3:7][O:8][C:9](=[O:10])[c-:11]1[nH+:12][c:13]([C:14]([CH3:15])=[O:16])[o:17][c:18]1=[O:19]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([NH2:6])[C:11]2([C:9]([O:8][CH3:7])=[O:10])[NH:12][C:13]1([C:14]([CH3:15])=[O:16])[O:17][C:18]2=[O:19],water,298.15,15.355525224111584,5.843766099096498
342,377,[CH3:1][C:2](=[O:3])[C:4]([CH3:5])=[C:6]([CH3:7])[CH3:8].[CH3:9][NH:10][C:11](=[O:12])[c:13]1[nH+:14][c-:15]([CH3:16])[c:17](=[O:18])[o:19]1>>[CH3:1][C:2](=[O:3])[C:4]1([CH3:5])[C:6]([CH3:7])([CH3:8])[C:15]2([CH3:16])[NH:14][C:13]1([C:11]([NH:10][CH3:9])=[O:12])[O:19][C:17]2=[O:18],water,298.15,22.369122365900388,-5.958527534597587
343,378,[CH3:1][C:2](=[O:3])[C:4]([CH3:5])=[C:6]([CH3:7])[CH3:8].[CH3:9][NH:10][C:11](=[O:12])[c:13]1[nH+:14][c-:15]([CH3:16])[c:17](=[O:18])[o:19]1>>[CH3:1][C:2](=[O:3])[C:4]1([CH3:5])[C:6]([CH3:7])([CH3:8])[C:13]2([C:11]([NH:10][CH3:9])=[O:12])[NH:14][C:15]1([CH3:16])[C:17](=[O:18])[O:19]2,water,298.15,20.869342349498613,-2.290040044147408
344,379,[CH3:10][N:11]=[N+:12]([CH3:13])[N-:14][C:15](=[O:16])[O:17][CH3:18].[NH2:1][C:2]1=[C:3]([Cl:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[NH2:1][C:2]1=[C:3]([Cl:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[N:11]([CH3:10])[N:12]([CH3:13])[N:14]3[C:15](=[O:16])[O:17][CH3:18],water,298.15,25.94423335159309,-28.39143809181665
345,380,[CH3:10][N:11]=[N+:12]([CH3:13])[N-:14][C:15](=[O:16])[O:17][CH3:18].[NH2:1][C:2]1=[C:3]([Cl:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[NH2:1][C:2]12[C:3]([Cl:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[N:11]([CH3:10])[N:12]([CH3:13])[N:14]2[C:15](=[O:16])[O:17][CH3:18],water,298.15,27.56991664843335,-19.54926514512424
346,381,[CH3:10][N:11]=[N+:12]([CH3:13])[N-:14][C:15](=[O:16])[O:17][CH3:18].[NH2:1][C:2]1=[C:3]([Cl:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[NH2:1][C:2]1=[C:3]([Cl:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[N:14]([C:15](=[O:16])[O:17][CH3:18])[N:12]([CH3:13])[N:11]3[CH3:10],water,298.15,29.63172261538581,-18.4603278097326
347,382,[CH3:10][N:11]=[N+:12]([CH3:13])[N-:14][C:15](=[O:16])[O:17][CH3:18].[NH2:1][C:2]1=[C:3]([Cl:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[NH2:1][C:2]12[C:3]([Cl:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[N:14]([C:15](=[O:16])[O:17][CH3:18])[N:12]([CH3:13])[N:11]2[CH3:10],water,298.15,35.29795300904516,-10.049674441141065
348,383,[CH3:1][C:2]#[C:3][C:4](=[O:5])[NH:6][CH3:7].[CH3:8][O:9][C:10](=[O:11])[C-:12]([NH+:13]=[C:14]([CH3:15])[CH3:16])[C:17]([CH3:18])=[O:19]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[NH:6][CH3:7])[C:14]([CH3:15])([CH3:16])[NH:13][C:12]1([C:10]([O:9][CH3:8])=[O:11])[C:17]([CH3:18])=[O:19],water,298.15,30.201771841263312,-24.49352768822768
349,384,[CH3:1][C:2]#[C:3][C:4](=[O:5])[NH:6][CH3:7].[CH3:8][O:9][C:10](=[O:11])[C-:12]([NH+:13]=[C:14]([CH3:15])[CH3:16])[C:17]([CH3:18])=[O:19]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[NH:6][CH3:7])[C:12]([C:10]([O:9][CH3:8])=[O:11])([C:17]([CH3:18])=[O:19])[NH:13][C:14]1([CH3:15])[CH3:16],water,298.15,31.979678852293286,-25.29961510384148
350,386,[CH2:1]=[C:2]([NH2:3])[NH2:4].[CH3:5][NH:6][C:7](=[O:8])[C-:9]([C:10](=[O:11])[NH:12][CH3:13])[N+:14]([CH3:15])=[C:16]([CH3:17])[C:18]#[N:19]>>[CH2:1]1[C:2]([NH2:3])([NH2:4])[C:16]([CH3:17])([C:18]#[N:19])[N:14]([CH3:15])[C:9]1([C:7]([NH:6][CH3:5])=[O:8])[C:10](=[O:11])[NH:12][CH3:13],water,298.15,28.89477907173925,-19.635427241479004
351,387,[CH3:10][O:11][C:12](=[O:13])[C:14]([C:15]#[N:16])=[O+:17][N-:18][C:19]#[N:20].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[C:14]([C:12]([O:11][CH3:10])=[O:13])([C:15]#[N:16])[O:17][N:18]1[C:19]#[N:20],water,298.15,3.96304392182668,-59.74574873410753
352,388,[CH3:10][O:11][C:12](=[O:13])[C:14]([C:15]#[N:16])=[O+:17][N-:18][C:19]#[N:20].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[N:18]([C:19]#[N:20])[O:17][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:15]#[N:16],water,298.15,11.46273343800407,-59.84708697882086
353,389,[CH3:10][NH:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[CH:18][C:19]#[N:20].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[C:14]([C:12]([NH:11][CH3:10])=[O:13])([C:15]#[N:16])[O:17][CH:18]1[C:19]#[N:20],water,298.15,3.4757951523066044,-64.54144401585114
354,390,[CH3:10][NH:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[CH:18][C:19]#[N:20].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:18]([C:19]#[N:20])[O:17][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[C:15]#[N:16],water,298.15,12.045042322798816,-65.46402308226739
355,391,[CH2:1]=[CH:2][C:3]([CH3:4])=[O:5].[CH3:6][NH:7][C:8](=[O:9])[C:10]([C:11]#[N:12])=[O+:13][CH-:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1>>[CH2:1]1[CH:2]([C:3]([CH3:4])=[O:5])[C:10]([C:8]([NH:7][CH3:6])=[O:9])([C:11]#[N:12])[O:13][CH:14]1[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,water,298.15,10.059011157596387,-38.09441909388872
